,Review_Text,Rating,Persona,Age,Location,Body_Type,Review_Date,Item_Name
74,I am pretty disappointed in the quality of these pants. The first pair I purchased started pilling between the legs after only a couple months. I ended up sending them back and purchased a new pair hoping it was just a defective pair. But the same thing has happened to my new pair. They are pilling in the crotch area and on the legs. I love the comfortable feel of these pants but they look cheap which is a bummer considering the price and reputation.,2,YOGI,25-34,"LAKESHORE, ON",PETITE,"NOVEMBER 8, 2018","Align Pant II 25"""
75,"I gave into the hype and bought my first pair of Lulu iconic Align leggings. Upon first try-on, I was mad in love and definitely understood why people are advocates of the brand. I will admit these are the most comfortable pants I've ever tried on in my entire life. Unfortunately after less than a month of wear (worn only 1x per week), I noticed the quality between the thighs deteriorate and become very rough with lots of small clumps of fabric. The fabric here also feels much thinner than the rest of the pant. I am not too optimistic that this pair will hold up the test of time even though they are super pricey at $100.",2,RUNNER,25-34,,ATHLETIC,"NOVEMBER 2, 2018","Align Pant II 25"""
76,"When I first tried the Align ll pants, I instantly fell in love. The material is SUPER comfortable. But that quickly changed.. Now, I take very good care of all of my products from Lululemon and have had several pairs of pants for 5+ years now, but I'm disappointed in my Align ll pants. They're pilling on the inner upper thigh area and I've hand washed them only a handful of times now as I do with all of my pants. I just find the quality of products to be better 5+ years ago than it is now.",2,YOGI,25-34,"ONTARIO, CANADA",SLIM,"OCTOBER 28, 2018","Align Pant II 25"""
77,"I purchased these in black. They fit really nice and are very comfortable, but they pill almost instantly, they pill so bad I only wear them at home now. Expensive Lululemon pants I can't even wear out. I don't have that problem with any of my other Lululemon pants. I have two other pairs and I feel like the coloured ones don't pill as easily, but they fade a bit in colour.",2,SWEATY GENERALIST,25-34,"EDMONTON, AB",PETITE,"OCTOBER 24, 2018","Align Pant II 25"""
78,"These feel so wonderful on - soft, with a hugged feel that isn't too tight - could wear these all day long. However after only a few wears they are pilling like crazy and have some loose threads in the middle of the leg, far from a seam so are impossible to fix. Very disappointed in the quality of these pants.",2,SWEATY GENERALIST,25-34,"VANCOUVER, BC, CANADA",ATHLETIC,"OCTOBER 22, 2018","Align Pant II 25"""
79,"I bought my first pair at the end of May and then a second pair in June. At first, they are awesome they feel like butter and are so comfy. However, they don't last - a month after owning the two pairs the material is pilling and looks as it is snagged. I am very careful/strict about washing Lulu stuff and have followed all the instructions and I really only wore them maybe once a week if even - I've had both pairs for less than 6 months and they already need to be replaced.",2,RUNNER,25-34,"WHITE ROCK, BC, CANADA",CURVY,"OCTOBER 22, 2018","Align Pant II 25"""
80,"When I first bough these I was obsessed! They fit like a glove and I felt so comfortable and confident in them. I loved them for the gym because they wouldn't slide down or need readjusting like other lulu products. I actually liked them SO much that I went and bought the same pair in a similar color the next month. I have had them for just around 6 months now and I always hand wash them and hang them to dry. I agree with all the other reviews on here about the pilling! About a month ago I was stretching at the gym and I looked down and noticed - what the heck is happening to my pants?!?! It was only in the crotch area along the seams. It looked as though I took velcro and destroyed the whole inner area of the pants. Now it is all I can notice and sadly it makes me not want to wear them because it is not a good look, especially when I paid so much for them. I feel as though its getting worse and worse when I am wearing them and I am not sure why. I was so excited to buy these in every color but I don't think I will be now. It makes me question if I should be buying from cheaper stores if the quality is not there. Im very sad as I am still obsessed with the fit! Maybe this is something lulu can look into and possibly remake the product.",2,SWEATY GENERALIST,25-34,"EDMONTON, AB, CANADA",ATHLETIC,"OCTOBER 21, 2018","Align Pant II 25"""
81,"I really wanted to love these leggings. After going in store to find the right fit, I took home my usual size 6. Come to find out ( after ten min into my barre class ) ...as you wear these and move around they fall right off. I cant go to a barre class without having to hike these up a million times. Its so very distracting. The material is butter, but the sizing is way off. I just spent 100 on leggings that hinder my workouts. Disappointing.",2,DANCER,25-34,"CALGARY, AB, CANADA",ATHLETIC,"OCTOBER 16, 2018","Align Pant II 25"""
82,"I bought these pants in the beginning of July and totally loved them. The fabric is nice and soft and super light weight. The only drawback I would say is that the fabric is pretty weak as mine have already had a hole worn through them, which is fairly disappointing considering the price I would expect these pants to last longer than 4 months.",2,SWEATY GENERALIST,25-34,"VANCOUVER, BC, CANADA",ATHLETIC,"OCTOBER 8, 2018","Align Pant II 25"""
83,"I bought these two years ago when they first came out and I was very disapointed in the quality of the leggins. When I was at Lulu recently, the staff assured me that they had changed the design and fabric to be more durable (not pilling in a months time) and not lose their shape... I was excited because these leggings feel so good ... I foolishly took a chance and bought them again. It's the same thing as before. They pill in a few washes and the seam on one of my inner thighs has already started to unravel. The quality does not measure up to the price.",2,SWEATY GENERALIST,25-34,"TORONTO, ON, CANADA",CURVY,"OCTOBER 1, 2018","Align Pant II 25"""
84,"Heard mixed reviews about these pants so thought I should give them a try. Felt great on my body but first time I wore them they picked up any little dust or fuzz particle. I own tons of lulu so I know how to properly take care of my products. After one wash the seams were coming apart and there was pilling on the thigh part of the pant. So so disappointing, especially since they are a comfortable pant.",2,SWEATY GENERALIST,25-34,"SALMON ARM, BC, CANADA",ATHLETIC,"SEPTEMBER 13, 2018","Align Pant II 25"""
85,"Bought my first pair(in store), so soft, so comfortable, so great. Started pilling very fast, but i like the feel of the material. Bought a second pair(online), not the same softness, the seam feels thicker and not soft. I'm really disappointed in the quality of these because my first pair are my favourite minus the pilling. The quality should equal the cost, and they just don't. sad.",2,,25-34,WHISTLER,CURVY,"SEPTEMBER 8, 2018","Align Pant II 25"""
86,"I recently got my first pair of aligns as a gift and loved them almost immediately. It felt so great on the skin and working out in them were super comfortable as well. I just don't think it's worth the money because I think the quality is poor - after 1 wash I've already noticed pilling and have even found a hole in my pair. Wouldn't purchase this for myself, and feel bad that this gift has gone to waste...",2,,25-34,"TORONTO, ON",ATHLETIC,"SEPTEMBER 4, 2018","Align Pant II 25"""
87,I bought these tights and within one week they were pilling like crazy not even from working out in them just walking around ) and went I went in store to complain of the issue the cashier told me since I had worn them they couldn't be returned... not what is expected of $100 tights... I've had $20 tights last longer. Very disappointed in the quality. These are by far the worst quality item I've purchased from lululemon.,2,SWEATY GENERALIST,25-34,"OAKVILLE, ON",CURVY,"AUGUST 29, 2018","Align Pant II 25"""
88,"My closet is full of lulu, and I am never dissapointed but these pants have certainly disappointed me. After three wears the pilling on these pants look like lulu pants I have owned for 10 years...I never wash lulu with any other clothing beside lulu, and always hang dry in order to extend the lifetime of my clothes. For the price of these leggings I feel like the quality is not up to lulu par- they have quickly turned into ""lounging at home pants"" instead of ""wearing out in public"" pants, which is so disheartening :( These would be my all time fav leggings from lulu due to the comfort level yet classy look level, if only the quality matched.",2,SWEATY GENERALIST,25-34,WARNER AB,SLIM,"AUGUST 23, 2018","Align Pant II 25"""
